CommentID,CommentText,Model_Classification,Annotation,NumberOfLikes,IsReply,Level,ParentCommentText,Timestamp
COMMENT_64de66a9,"@[USER]  Sweden, Belgium, and Germany all seen a rise in crime.  They should have encourage their own citizens to have children and give tax breaks to nuclear families.  Bringing in poor, uneducated people who don't speak the language and don't share common values does not help the citizens... they end up using more resources and do not replace what they use with what they contribute.  It is a net loss for the citizens.",Non-PRCT,True,0,True,2,"I can understand your take on this but I don't think less or more development is the problem. There are many developed nations which receive a fair amount of immigrant workforce and still do well. From those refugees/immigrants that Sweden shelters, the government can/should select who is capable to stay and who isn't after all it is a bilateral exchange (if you stay with us then work and contribute). Now, I think we can agree in the fact that having foreigners who come from a less radical culture and share many common values does help to keep a balance after all the natives and foreigns need to coexist peacefuly. 

Politicians are the ones to blame on this one for trying to look selfless and pure of heart. But they don't want to engage on doing the proper work to keep the country safe. The immigrants have to work harder to reach the level of the locals otherwise will be always marginalized.

 I have lived abroad myself and it is not that dificult to respect the culture and society I was living in. In fact, it is the smartest way to stay away from trouble if you just don't stand out at all. It makes the local more receptive, it makes you more approachable and locals are less likely to brand you with negative steriotypes because there is none. 


Anyways, I hope your leaders have the courage to do the right thing and be more ristrictive to keep the standards and safety of all.",2023-03
COMMENT_23fcf3bd,"@[USER]-kp3ld first of all the most people who you call Americans are also coming from Europe and Africa ore thit you forget that Spain and Portugal also colonized and who land it was before doesn't matter, it matters from who the country is now and the are entering illegal  and with violence",Non-PRCT,True,0,True,1,This is called an invasion,2024-07
COMMENT_2f42a856,The sickness of ideology agenda based thoughts taking precedent over logical thinking based on what is and will take place and the resulting probable outcome.,Non-PRCT,True,0,True,1,"I'm from Sweden and what really grinds my gears is that immigrants that have stable jobs or are self-employed pay taxes to this country, they and their children get integrated into this country, learn the language and they prosper but our government sends these immigrants back to their countries because they didn't get accepted for citizenship. At the same time, we have immigrants that are a part of organized crime and get their Swedish citizenship... Honestly, I have lost fate in the social democratic party and I think we would need a change in leadership...",2022-06
COMMENT_de27a4d5,"@[USER]  I know that, and I'm not condoning them coming in Illegally.
The point I'm trying to make is, if a person can come into our country without even speaking the language or even existing on united states records. And get a job and build themselves up to make a decent life for themselves. Why can't American Citizens do the same? The reason they come here is to take up the slack from Americans who would rather do nothing and blame whoever is in charge for their misfortune. I hear you.. come in legally do it the right way. In my line of work, I deal with a lot of immigrants who came in to this country illegally. Want to know a little secret.. the majority of them don't speak Spanish. Life is like a race..and instead of screaming at me to do things the right way, you should be screaming at the younger generation to run faster than the ""illegal immigrants"" aka Mexicans. Instead of teaching them how to blame everything on whoever is in the White.",Non-PRCT,True,2,True,3,"@[USER] 
We have laws governing the border , but the one in the White is not allowing the law to be upheld .
People can come her but there is a right way and a wrong/illegal way. Do it the right way !!!",2023-09
COMMENT_674566b1,"oskrrr92 There's a massive difference between a fair fight and what the Europeans handed the Native Americans back in the day. It was a massacre. As such, it's rather a jerk move for you to laugh about it.",Non-PRCT,True,3,True,1,The TRUTH hurts!!,2018-04
COMMENT_fd69ae22,"@[USER]   oh so you know me?  I'm of Irish decent & yep my great gran got welfare.
If you think I'm insulted guess again.
If is free it's for me. I'm going downtown  sign up for free room& board w cell phone incl.
Thanks Longhorn.
👋 ✌🏼👍",Non-PRCT,True,1,True,2,That is something to be proud of someone else paying your way.,2023-01
COMMENT_1a349455,"@[USER]  ""jajajaja"" we made this country its ours! Spanish is a European language learn your native Language why don't you! still speaking the languge of the European Spanish colonies!",Non-PRCT,True,0,True,3,​@[USER] jajaja yep,2023-08
COMMENT_fbf475e7,"Gotta puy some effort into looking up the real problem, Americans fund the cartel whether it’s though buying their drugs or just partying in Mexico, cartels have their hands in everything including their government, these innocent people will mostly just add to the work force in the U.S which is a good thing considering more and more Americans are becoming lazy entitled and drug addicts that are encouraged to get government assistance and still whine about how America is shit, as for the bad apples in Mexico, focus on them, because even tho it’s not “Americas problem” America is sure not helping by funding the illegal side of things involving the criminals of Mexico",Non-PRCT,True,1,True,1,They have to use this energy against their government and make their lives better in their own country,2023-12
COMMENT_bd493fed,@[USER] their children will be born citizens and will be able to vote..politicians are playing chess while you’re playing checkers,Non-PRCT,True,1,True,5,"@[USER]  you need to be a registered voter to vote. Even if people are illegally voting like that, the amount is so little.

 Sad what current conservative ""leaders"" have done to there followers. Completely out of touch with reality.",2023-10
COMMENT_0f1008f1,"@[USER]  It can be.  Depends on how many of the asylum seekers are 5th column.  For the most part, it's highly understandable that they're giving large numbers of them asylum.

These are ""friendly native Chinese"" according to logic.  As the PRC continues it's decline, you actually DO want to take in those willing to live in the USA(which is demonized just like in all the other official pariah states.  Russia, China, N. Korea, Iran)

Remember one fact.  China has a declining demographic(which is a facet of industrialization).  They are NOT willing to be bleeding citizens through emigration.  The USA CAN feed them, the USA can support them in the job market.  The USA has a functioning economy.",Non-PRCT,True,3,True,3,@[USER] oooooo soo scary the Chinese 😒,2024-02
COMMENT_1b517dd1,all Lives are matter and every Circumstances are different.  I don't have to agree with certain things or how they're got here. But i definitely have COMPASSION for those are dying and in need help....I'm sure all YA'LL Ancestors came from somewhere and didn't speak English...the only true American is Native American founded this effing Land first...WTF 🤬🫵🫵🔥🏕🌋🏞🛖,Non-PRCT,True,0,True,1,"It took me years, lots of paperwork, medical tests, background checks, most of my lifes savings and many visits to the INS offices before being granted the privilege of taking an oath of allegiance and becoming a US Citizen.  Honor, integrity and the utmost respect for the rules and laws should be required by anyone who desires to be part of our nation.",2023-08
COMMENT_d082e31d,"@[USER]  I am not saying this isn't true - I don't know.  But I do wonder the source of these reports.  Who is surviving to get the story out?  and how?   We also know women travel here specifically to give birth on American soil and have instantaneous citizenship for their baby and a hook into getting to stay themselves.  I'm not saying all immigrant or migrant women do this but how can anyone know?    Tolerating and helping and compassion are not working.  It's great for people coming from a situation so bad that almost anything they encounter here is better - but there are small towns and ranches on the Southern border being destroyed in their way of life, livelihood, community safety and security, the peace of mind destroyed by the stress of strangers sneaking through at all hours ... at best  that's when they just keep going.  Cartels operating in our  public and private forests organized crime spreading into California from south of the border. Fentanyl getting as far north as Washington and Colorado. Local areas pushing to allow undocumented aliens to vote in local elections.  Places like New York and Chicago complaining that they're being devistated by numbers of illegal aliens in a month that are a fraction of what Texas residents are seeing in a week.  Check the raw numbers there are approximately 6 times the illegal aliens in the US than all people in any kind of incarceration in the US - that included Indian Reservations jails, other local jails, insane asylums, juvenile  hall, state, federal, local prisons.  All of it - and I got the number from the .gov.   If our ""mass incarceration"" rate is too high how is it that 6 times that number of illegal aliens isn't a problem?     This administration is lying to us on a daily basis.  The question is why.  What do they get out of this?  When?  Who?",Non-PRCT,True,0,True,2,"well maybe it could be families that are in immediate, grave danger. Latin America has the worst femicide rates in the world which means children are in danger too. I've heard of mothers trying to escape murderous ex-husbands just to save their children's lives, only to be rejected and sent back to their deaths when they fail to get past the border. it's not America's problem but then again are we able to turn our backs on mothers and children?",2023-10
COMMENT_a5c9feb4,These people are going to be more loyal to the US than the majority of people born there@[USER],Non-PRCT,True,0,True,2,Yes I believe most of these people have good intentions but there will always be the few that have bad intentions coming into the US. We must still know who is coming in to our country. it is our right.,2024-02
COMMENT_72f7f3cb,"Never vote for top-down control, central planning. Socialism was NEVER about the workers, classes, races, genders or the environment. It's all about surrendering power and control. Divide and conquer.",Non-PRCT,True,0,True,1,"As a Swede I can recommend you to not vote socialistic when they have gone past their true goal of worker rights and economic and social equality and exchanged it for ""world saving"" grandios delusions.",2023-03
COMMENT_20bc1b13,@[USER]-cw1hj  yes but they aren't citizens. No way to get social security card. It is a total mess. CA has so ma y homeless already. It's going to destroy our country,Non-PRCT,True,0,True,1,"Sadly, on every corner in my city is a homeless person and meanwhile if any or some of these people make it over here in this order they’ll live better than most Americans.",2023-05
COMMENT_2db5e510,"@[USER]  totally agree, if there was another planet to move to with less population and no crime I'd be the first in line. America is so unsafe, u never know who will shoot u while driving on any road, way to much violence, anger in to many people, children are no longer safe either. This planet needs a do over.",Non-PRCT,True,0,True,2,Why do you want to come here? America aint that great anymore. Im being serious.,2023-04
COMMENT_1d7861a7,I hope America gets flooded until it sinks 😂,Non-PRCT,True,0,True,1,"The crazy part is that it’s not just Mexicans. It’s Armenians, Russians, Asians, etc. as a Mexican it’s really not good to be letting all these people into the US that easy.",2023-04
COMMENT_2feff1c7,They need to send people in and drag them out and beat the shit of them because thats whats gonna happen if this doesnt stop people are gonna take the law into their own hands these shitstompers are already starting fights and other motels this is insanity,Non-PRCT,True,0,True,1,They refused to leave? Why arent they being thrown out. Who the F are they. This is insanity.,2023-08
COMMENT_4c7636d0,really? with all that stolen land? must be the most ignorant nation on earth!  stop arming criminals and calling their victims an invasion. its called karma,Non-PRCT,True,0,True,1,Sad reality is that Americans can barely find housing themselves….,2023-03
COMMENT_ea5ed5bf,"I look upon Poland and other countries like Hungary and marvel at how easy it was not to destroy our own country.
Hopefully in time the tide can be turned, and the infested swamp that is our politics can be drained.",Non-PRCT,True,10,True,1,"I’m Polish. Out government isn’t great but I’m so greatful that said no to imigrants from middle east or africa. I know many great people from Ukraine living in Poland. All my Ukrainian friends can speak perfectly Polish, have a legal job, etc.",2023-09
COMMENT_919aeb74,Sweden  would be majority islamic after 2060 😢😢😢,Non-PRCT,False,2,True,0,,2023-10
COMMENT_8f247de5,"+Erandiski 1492 Lies? Those are actually facts your ancestors immigrated from Asia
So there are no ""natives"" Americans",Non-PRCT,True,3,True,1,"The Real All American look. Brown skin,Brown eyes Dark  hair.",2018-03
COMMENT_277c86c5,O sorry  I didn't mean to send that one to you and that means I most have sent the complement I sent to the trumper. But it's not nice to make fun of people with reading problems.,Non-PRCT,True,0,True,1,Remember when Trump was evil for trying to stop this,2023-03
COMMENT_701dcf89,"And the poor people that are trying to come in, according to our laws will never get in because we are overrun with illegal immigrants. Our own homeless, veterans, mentally ill, are living on the streets while these people are put up in $300 a night hotels. The only way to change this is to vote the right way in 2024.",Non-PRCT,True,0,True,1,I feel sorry for them I really do but you got to come in this country the right way.,2023-04
COMMENT_e5c1d5b6,@[USER]  then fight your own Government,Non-PRCT,True,0,True,3,"@[USER]  
Remember the FACTS brother. Their government are too shady and folks there have mainly given up on their government therefore they're coming here!
We pay our taxes BUT they making under the table making money through tax evasion, and mainly through identity theft.",2019-03
COMMENT_8ffb0764,Im native from washington state my name is jayce i speak klallam my native name is teilani I was born in the 2000 and great great granddaughter of the cheif white feather,Non-PRCT,True,2,True,1,Hi I’m native and from Canada. My name is Levi my native name neebi I speak ooji-cree it’s a language from way back. I was born on 2000. If you wanna know more about native people or ooji-cree just comment,2019-03
COMMENT_8e62226e,"@[USER]   Shut up. Don't just brush off rise in reyp, sekshual har ras meant, as salt and moor-dhur in Sweden just to cover up for your beloved abduls. Yes, the problem is the im me grants themselves. Dont fool yourself. The integration will depend on the im mee grants themselve. These people are religious people who believe in a backward barbaric religion. For them, these are their values so the integration fails. Don't cover for them. Why is it that any nationality can integrate to Sweden culture but these abduls can't? Its the im mee grants who need to integrate, if they don't want to integrate, then they are problem. Why don't you have problems with other immigrants? Why only islamic immigrants? Don't delude yourself, these people are ultra sensitive whenever they perceive their religion is criticize and they will riot and lash out. They are professional victims who use violence and social pressure to get what they want with the help of stupid and naive Left as well as their rich brothers in faith in the ME. People like you love to fool yourself by outright truth even if you can see it clearly because of your ideology. I bet if these were done by christians you will be the first to blame and mock them. The reality is, you can't integrate people with diametrically opposing values and thinking and beliefs. Its like putting antifa and ultra leftists with trump supporters or israelis and palestinians and pretend there wont be problems. Stop pretending like these eem mee grants are innocents and angels. The rise in anti semitism is rooted on the rise of abdul immigrants. You're very naive about their religion and their Quran. Once they are the majority, see what happens. It will be like India-Pakistan and Lebanon.",Non-PRCT,False,0,True,2,"This implies that rape and murder is a cultural norm for Syrians and Iraqi’s.
The Swedes do have a problem, but the real problem is the lack of decent integration efforts and background checks, aka the ‘open door policies’ and not with migrants cultural backgrounds.",2022-08
COMMENT_9e991cbb,"Trudeau has wrecked our once great nation. He destroyed the economy, more than doubled the national debt and created a tiered class system while overwhelming all of our infrastructure with his feel-good idiotic tweets about Canada welcoming everyone.",Non-PRCT,True,0,True,1,"Exactly what I expected.

Trudeau is SO preachy to the US & Trump, but is stricter about ""immigrants"".

""Do as I say, not as I do,""",2024-10
COMMENT_9b00edc1,"so bring forth the proof that native americans have a dna sequence with any similarity to that of the chinese, japanese or even iranian people. Because these people ARE the descendants of japeth that dwelt in the area of asia that you are referring to. There are NO records of native americans ever being in siberia and all this other foolishness you talking. AT ALL",Non-PRCT,True,0,True,1,"If you take his point literally, the ""native American"" is also an immigrant. His ancestors came from Asia. They were not native to America.",2013-12
COMMENT_d0042b73,@[USER]  No. Criminal invader. When you start your new life by violating the basic entry laws that are intended to insure protection of the citizens and the resources of the country be allocated to the citizens of that country flowery language is unnecessary.,Non-PRCT,False,0,True,2,"Is "" Illegal Migrant""  ok?",2024-02
COMMENT_65c8264b,"@[USER]-e9c I have seen where now the cartel is here in Northern California and has start taking over land 5o start farming weed plants, so they have finally accomplished what they were driving for and they have had some killings there so this battle is going to be the same as in Mexico",Non-PRCT,True,0,True,1,Borders laws should be followed,2023-04
COMMENT_890e648d,"Obama's ""Cloward & Piven Strategy to Overwhelm The System and Collapse The United States"".

Why did anyone think it was a good idea to elect the son of a Marxist African as the President Of The United States?

This is Obama's plan to Fundamentally Transform America.

Social Security will run out in 9 years.
Politicians and their donors overspent.",Non-PRCT,True,0,True,1,Latin American governments should be held aggressively accountable for not protecting their people. Fines should be implemented on governments to place pressure on their lack of evolution in structures,2023-04
COMMENT_4dca69c1,Yep..TIME TO SEND EVERYONE OUT INCLUDING THOSE WHO INVADED OUR NATIVES AMERICANS LANDS AND STOLD THIS LAND 😅😂GET TF OUT,Non-PRCT,True,0,True,1,Glad to see Americans finally waking up against immigration.,2023-08
COMMENT_2b3f839d,"@[USER] different Native American tribes before the Europeans colonize it, were killing other tribes and taking over the pieces of land and resources.",Non-PRCT,True,1,True,11,@[USER]  the mass murder genocide and land theft never stopped lol,2024-01
COMMENT_a745795a,@[USER]  no one cares what the natives thought and neither do you. It's just one of the lefts defense mechanism responses. I am native living in Oklahoma. I and a lot of other natives don't want these illegal mfers here.,Non-PRCT,True,0,True,2,Imagine what the Natives thought when the White man came to America and started plotting land everywhere.,2023-08
COMMENT_2f1e7ea9,@[USER] or Mexican American. Don’t forget the first settlers in California were also Mexican-American.,Non-PRCT,True,2,True,2,"I don’t get the American fuss about immigration. Some states are so empty, America has a declining birth rate and unless you are Black American  or Native American you are immigrants. It is most hypocritical thing for Americans be worried about immigration when there is so much space in America.",2024-02
COMMENT_eadb4bef,"@[USER]  Islam doesn't belong in the West. Muslims have MANY, MANY majority Muslim countries to choose from. If they refuse to recant their Islamic culture they don't belong in the West. Before the ""The West bombed their homelands"" excuse gets employed, you don't go TO the countries that are bombing yours. They come for socialist welfare system and nothing more.",Non-PRCT,False,0,True,2,So what if you do assimilate l? Sounds racist to me bro.,2022-06
COMMENT_f4e8e2ab,"@[USER]  
They've tried, but guess who was there to stop them? The good ol' U.S. of A. It was Trump who put stricter sanctions on Venezuela when he was pushing for regime change, leading to even worse starvation and poverty, which led to this. Americans destroy other countries in order to prop themselves up as the only half decent country in the entire Hemisphere and then get mad when other people don't want to wait on your ass backwards immigration system.",Non-PRCT,True,0,True,2,I've been saying this for years and you're the first and only other person that has ever said it that I have witnessed. Go fix your own damn country!,2023-05
COMMENT_7f40f15a,"It is probably the most clandestine way for China, to invade the US.",Non-PRCT,False,0,True,1,This isnt the way i though china would invade the US 💀💀,2024-02
COMMENT_511e20cd,@[USER]  No.  Mexicans speak Spanish I don't recall any English or British people speaking Spanish. I think you mean remember when  Spain invaded Mexico... And no one remembers it because it was hundreds of years ago..,Non-PRCT,True,82,True,2,"Remember, when the English invaded Mexico and took they land",2023-03
COMMENT_a073a9bb,"@[USER]  The vast majority of Eurøpe, including Italy was very safe before all of our new guests came in. I pulled the críme stats and they do in fact show there is a serious probłem from who we let in.",Non-PRCT,False,1,True,5,​@[USER] there has always been violent crime in Europe. Italy has some of the worst organized crime.,2023-07
COMMENT_89ee4c6f,Ahhhh now imagine being forced to accept unrestricted migration because you are one of the welcoming countries like Greece . We are literally forced to accept everyone from Turkey especially if they have destroy their licences passports etc . All this while also having extremely production and economic problems of our own .,Non-PRCT,False,22,True,1,"Saying Swedens integration has failed is an understatement. I live in southern Sweden. A lot of migration move here because of the mild climate. You cannot even begin to understand how bad society becomes after 7 years of unrestricted immigration on top of 20+ years of fairly high immigration. My own neighbourhood went from being calm, crime free and clean to having multiple shoot outs between criminals every year. Several bombs have exploded in the area too. There's vandalisation going on all the time. Every week something is damaged that you use. I've had 3 break ins during a single year. Rat infestation because people stopped taking care of the garbage means i can see literal rats running across the roads when i go to the shops.

I've spoken to migrants that been collegues that live in fairly bad areas in my city and they speak of parallell societies where local groups run both policing and even ""checks"" of anyone that enters the area. One collegue couldn't even have male friends over because women aren't supposed to have male friends apparently and she had one over that later got threatened by a gang of thugs with a knife. When i picked her up one day, i had to park 2 districts down so they couldnt see the registration of my car number so they could find me later.

A country isn't just its borders and history. But the people itself is the country. If you start replacing or filling a country with people of less developed and ultimately worse morals and way of living.. then you essentially change the country for the worst. This is ultimately, despite delusions and hopes of different outcome, that this is the reality.. and it won't change.

And the politicians aren't helping. The latest change for example is that they want to remove the grade F because too many migrants fail even primary school, so in order to still get them through education.. they simply want to remove the grade F for these people. Just to give an idea of the level of seriousness our politicians are taking it.",2022-09
COMMENT_040b7cbf,"Julio Salas because european hunter gatherers predate you native americans... sorry but do your research, the clovis theory is old news.",Non-PRCT,True,0,True,1,"Brother as a native Cherokee your so right. About time somebody told the truth. I don't care how long it's been. we still aren't treated as equals. Isn't that a shame!!! Wow we have small pieces of land called reservations. Maybe we should reserve everyone there small piece of land...see how you like it,come back and let me know if that makes you angry. Even if people hate me and my native American Indian family. I still believe in peace and unity. I give praises to mother earth,and praises to our higher power. Were still here and we aren't going away. And so we must find a way to coexist. Proud to be another Cherokee...Qualla Nation forever",2016-11
COMMENT_e87e7323,"Nations are a relatively new modern concept, there were no ‘nations’ back a few hundred years ago in Europe either, just kingdoms ruled by royalty. An indigenous population had been living in the Americas for around 20,000 years or more. It is of no relevance whether they were nomadic (not all were some had relatively large civilizations, not that it matters anyway) or if their societies had formed similar European concepts of what constitutes a ‘nation’. Had Native Americans invaded Europe they would not have recognized European definitions of ‘nations’ either and that wouldn’t justify that hypothetical invasion either.@[USER]",Non-PRCT,True,1,True,5,@[USER]  okay...,2023-10
COMMENT_980a68c7,@[USER] DESIGN - Artist - Designer - Writer - Composer  black!  All migrated to USA over the Bering Strait!  No natives,Non-PRCT,True,0,True,1,Help American citizens first!,2023-05
COMMENT_ad8c86c4,"Athnuachan If the US population becomes central American then the country becomes central American. A community of central Americans is fine, but once they're the majority things go downhill for everyone including those of central American ancestry. The more immigrants there are the more the quality of life drops for all citizens. I'm from California and I'm living it first hand. The middle class is dying while the gap between the rich and everyone else continues to widen.

The only people who benefit from mass immigration is the rich. That's why they brainwash the rest to covet that which is against their own self interest.",Non-PRCT,False,1,True,1,I work at a trash company in Downtown LA and I heard all the Mexicans talking about how Canada is letting everyone in lmaoooo.,2018-06
COMMENT_0342316c,"@[USER]  You just described what happens when you have too many immigrants over breed a new region... lol yes it's still the fault of PEOPLE. Native swedes had the same financial incentive and did not end up in organized gangs, you are negating the importance of personal responsibility for those choosing to not seek employment and to commit violence against others instead. 

So let me get this straight, the actually employed Swedes who are paying taxes to provide the social services for the immigrants who then abuse these services are being worked towards a welfare cliff because also said immigrants refuse to get taxable jobs and contribute back to their new society but instead use the rules of the system to their advantage while openly violating the country and culture that provides them a drastically improved living situation over whatever country and culture they have come from by committing organized crime and violence against those tax paying regular Swedes. Riiiiiiiiiiiiiight. 

It's almost a total mystery how the shitholes they are escaping became that way in the first place",Non-PRCT,True,0,True,6,@[USER]  Very soft libertarian I'd say. They generally support free market policies except where it involves market failures. Follows mainstream economics to decide what works and what doesn't,2022-09
COMMENT_8cc912ce,"Muslims have very bad intentions towards multiculturalism. There is something wrong with Islam to be honest.

I'm from the Philippines, we have a large Muslim minority in the south of the islands called Mindanao. I had a friend who shared her experience growing up with Muslims in a religiously diverse school in her 3rd grade. She's already 19 years old at the time so let's say this story happened 9-10 years ago maybe 2011, 2012.

Her Muslim classmates have seizures in the classroom, they fell down from their chairs literally shaking on the floor, white bubblish liquids were spraying out from their mouths, and their eyes were turning white. The school had urged to announce all Christians to go home. Remember that they were only kids like 9 year old children. This story is starting to sound like some horror scenes but that's what she told me.

When I heard this story, I really don't know what the hell is happening to our Muslim's spiritual presence they're showing it to us. I'm already showing signs of this curse coming from them about this ""multiculturalist"" fantasies they had... but it had gone wrong instead.

As long as you're not a Muslim, maybe you can integrate with our society well.",Non-PRCT,True,4,True,1,"I'm a refugee rn (living on my own money tho) and an aspiring immigrant but I think that if people want to settle in a new country they should assimilate. It's fine to keep your culture to some point but if that culture has fundamentally different values and governs your entire life, you can't expect to be welcome in that society.",2022-09
COMMENT_185dbbf9,"Idk man, the cartel is definitely scarier too",Non-PRCT,True,0,True,1,The fight should be in their own country against the corrupt government.,2023-05
COMMENT_7a41d94d,"@[USER]  all part of the NWO, resist the reset and their anti nuclear family, anti citizen, anti individual agenda.",Non-PRCT,False,1,True,3,"@[USER]  That's the same experience in Australia,you're so right 👍",2023-03
COMMENT_adfb76b6,@[USER]  Natives are the ones here first,Non-PRCT,True,0,True,2,Not really America’s problem but it is americas problem.,2023-10
COMMENT_a04b579d,Central and South Americans hitchhike for weeks even months only to be denied entry at the border.  Rich Chinese and other asians travel by plane to Tijuana and take a half an hour trip to the border to be received with open arms...If this is not a national security issue I don't know what is,Non-PRCT,False,107,True,0,,2024-02
COMMENT_0430204f,That’s not an invasion! They just heard there’s a 2 for 1 taco sale. Uh huh.,Non-PRCT,True,0,True,0,,2024-09
COMMENT_2af0ea90,There are self-entitled assholes all over the planet mooching off everyone else.,Non-PRCT,True,0,True,1,"I live in Juárez, Venezuelans here are offered jobs and they refuse, they wanna live off government help. I believe everything should be done the legal way. My sister is a United States citizen, I have a VISA and visit from time to time, but everything within the legal path. 
It is not the US responsibility nor is it Mexico's to accept this people and give everyone humanitarian shelter and a job. 

It's a real shame",2023-04
COMMENT_18bbbdae,"I am a legal immigrant who had not only to pay the fees but waited for years to be authorized to enter the country and reunite with my wife. It is unfair these people cross the border just like that . Send them back! They just come to do the same they have been doing all these years in Latin America, demand support, and not paying taxes. Not to mention the crime rate increase that comes along with Venezuelans.",Non-PRCT,True,0,True,1,"As a wife to an immigrant who has paid thousands in fees and waited a year and will wait more for the paperwork to go through ... it pisses me off that these people get put up in hotels with a free smart phone, free medical care, a mo they allowance, and free food.  What's the point of coming here legally??",2024-01
COMMENT_b8b8147b,"One way of eliminating most of the crap we have today is never, ever vote Democrat no matter what.",Non-PRCT,True,9,True,1,"Glad to see other states besides CA, AZ, NM, and TX deal with this national issue. Careful who you vote for people!",2023-08
COMMENT_214c94c8,"Living temporarily in harnosand, when you go to the apartment side there are more immigrants there but other than that there are lots of native swedes, common features like blonde and blue eyes everywhere. It’s not that rare as people think it is",Non-PRCT,True,0,True,1,"I’m a native Swede, living in Stockholm, and it feels like less and less Swedish is heard being spoken, and only either Slavic-, Middle Eastern-, Asian-, or African languages are being heard, when taking the commute/subway/bus. When you can’t communicate with a person in either English or common Swedish, almost being expected to understand and speak their native language, then you know that immigration has failed completely 😕 If you move to a country, you try your best to integrate with society, whether it be in traditions and culture or god forbid even the language 😕",2023-08
COMMENT_ebda450c,Soros supported destruction of America,Non-PRCT,False,0,True,1,Please note: CNN has no clue why this is happening,2023-04
COMMENT_a98fcfbe,@@[USER] I have a 3 story house an I’m a Apache and Yaqui Native American,Non-PRCT,True,5,True,1,"White man came across the sea
He brought us pain and misery
He killed our tribes, he killed our creed
He took our game for his own need...",2021-02
COMMENT_f22b11a3,this is unfair - this message must also be balanced by the rule of the constitution - the law must regulate freedom or it will destroy the country as we are seeing now@[USER],Non-PRCT,True,0,True,3,@[USER]  They get jobs and work hard unlike meth addicted bicycle and catalytic converter thieves,2024-02
COMMENT_def32162,NATIVE AMERICAN NOT MIGRANT!,Non-PRCT,True,0,True,0,,2024-02
COMMENT_b5bff596,The new world order…this isn’t happening by accident…,Non-PRCT,False,0,True,1,"As a British person, I feel sorry for the people of the USA who thought voting for this would help them.",2023-09
COMMENT_a7230cbc,@[USER]  Some body has to share the price of open borders by the democrats. So seance democrat want open boarders the let democrat cities deal with it. This is sending a message to Biden and his harmful policies.,Non-PRCT,True,1,True,2,A shame FL and TX keep sending more!,2023-08
COMMENT_90cd7327,"All part of the plan; not an intentional plan, but a useful tool by the CCP to subvert America by infiltration; the  communists can then intimidate those 'new' American settlers for espionage and coertion,  threatening family members 'back home' once the new Chinese get established !  Hard to regulate unless the border is sealed.
But crooks will find a way if the money is right!",Non-PRCT,False,0,True,1,"The scariest part is Chinese won't take them back. Thats wild , they know theyre gaming the system.",2024-02
COMMENT_317b92b2,"That would require actual work, they want a infrastructure already there to destroy",Non-PRCT,True,0,True,1,If they all band together to storm a border why don't they just all band together and fix their own country.,2024-08
COMMENT_61401609,"⁠⁠@[USER]  family and my husband’s family emigrated to France to better their lives. Within the same generation they started to work (in construction), they got their own stand alone home, 1 car or two, mixed with the locals that many times they bring when visit us back in the land, had kids, pay taxes and contribute. the kids have the same life but they had the opportunity to study and are now one step ahead in that department. Don’t give me guilt induce bullshit that westerners don’t allow the Islamic community to integrate, every other community more or less integrates, except this community. They are the problem, they bring problems where they settle gulping the benefits and resources of those who let them in while nurturing a not so disguised disgust for us. That’s the truth. This people are among those who get more in benefits and probably the ones who contribute less and the ones that shout for more and more. The costs of having them are far more than the benefits.  Time to put a stop to this bullshit .",Non-PRCT,True,0,True,6,"@[USER] he problem is that a lot of immigrants don’t want to work. I immigrated 1,5 years ago and started working and paying taxes within 2 months. Sure the job was a big step back and I need to learn the language, but I work. Here I met second generation of immigrants who grow up here yet still don’t work. They don’t understand that social support doesn’t just fall from the sky, someone is working for you. Someone can’t afford to have their own child or home, so you could sit at home that was given to you and have your babies local population is paying for. I am sorry but if you’re of working age and healthy go to work and pay your own bills. I don’t care what’s your culture, gender or religion, if you don’t work you are not just useless to society, you are a burden that is raising other future burdens.",2023-07
COMMENT_e8685d30,They are not Native Americans?!?!,Non-PRCT,True,5,True,1,"They are about to find out from armed residents.  Call them illegal criminals, not migrants.",2024-02
COMMENT_b12b1393,Right now. The actual problem is swedes. Muslims are the answer. Welfare systems. Computers. Mathematics. Engineering. A lot of things.,Non-PRCT,True,1,True,1,"As a Swede... No, they are not like us, not even close. The first problem IS immigration,  the second problem is our generous wellfare systems wich are being drained by those who doesent have a shadow of a will or  purpose to ever contribute to our taxing modell. By the time there is more bloodsuckers than veins to drain.. Ive already given up hope on the politicians in Socialdemocrats and the Moderats. We need to prioritize our own people now, the ones who made this rich prosperity blossom one time.",2022-10
COMMENT_33814118,"Trudeau got elected with a majority government. He did his job.  
Now he needs to win a second term.  A national drug plan will probably be enough for that.
It's all about winning power, and keeping it.  Not much else, sadly.",Non-PRCT,True,1,True,1,"Exactly what I expected.

Trudeau is SO preachy to the US & Trump, but is stricter about ""immigrants"".

""Do as I say, not as I do,""",2018-06
COMMENT_5b7a2c86,Their country has been overrun by ms13 the damn drug bandits have their own army and shit. Thanks to 50 year old dudes at bars who sniff coke all night,Non-PRCT,True,0,True,1,Help create opportunities in their own country. So that they wouldn't want to come here. This has to stop.,2023-05
COMMENT_166660ef,@[USER]  the US didn't colonize Venezuela,Non-PRCT,True,0,True,5,@[USER]  agree except I wouldn't say evil. Just ignorant.,2023-05
